1,0,1,0.01709,0.96015,-0.0314,1,-0.03436,1,-0.05071,0.99006,-0.0709,0.99173,-0.09,1,-0.15707,1,-0.14057,0.9831,-0.11813,1,-0.18519,1,-0.1907,0.98971,-0.00083,0.9649,-0.00043,0.94599,-0.17103,0.96436,-0.00561,0.87011,-0.03096,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
1,0,0.95704,-0.10095,0.63318,-0.1069,0.96365,-0.1804,0.97006,0.0846,0.90003,-0.01104,0.83543,-0.04719,1,-0.31395,0.99073,-0.01016,0.98678,-0.01018,1,-0.07165,0.93106,-0.39458,1,-0.19033,0.88793,-0.31565,0.81408,-0.03708,0.89095,-0.31857,0.69531,-0.41573,1
1,0,0.08409,-0.31818,0,0,0.6818,-1,0.3068,0.95833,0.64394,0.06439,0.34848,-0.84848,0,0,0.59091,-0.35985,0.45076,-0.8068,0,0,0,0,0.0404,0.17803,1,-0.03864,0.06061,-0.48485,0.16088,-0.70076,0,0,0
1,0,0.9449,-0.49311,1,-0.0369,0.98898,-0.8705,0.90083,0.6694,1,-0.10104,1,-0.10493,1,-0.15017,1,-0.17681,1,-0.00491,1,-0.0345,1,-0.06571,1,-0.0985,1,-0.33304,1,-0.36931,1,-0.4074,1,-0.44739,1
1,0,0,0,0,0,0,0,0,0,0.60195,1,0,0,0,0,0.36585,-0.71951,0.56098,-1,0,0,0,0,0,0,1,0.10976,0,0,0,0,0,0,0
1,0,0.99449,0.00506,0.8408,-0.11313,0.88037,-0.16431,0.99061,-0.06057,0.96484,-0.07496,0.85001,0.00966,0.87161,-0.00848,0.93881,-0.10977,0.98098,-0.08935,0.89876,0.00075,0.87836,-0.0588,0.93368,-0.1987,0.87579,-0.17806,0.94094,-0.16581,0.80053,-0.05741,0.76586,-0.07794,1
1,0,0.10135,0.10811,0,0,0,0,0.5473,0.8043,0.31081,1,0,0,0,0,0.3716,-1,0.33108,-1,0,0,0,0,-0.40568,-1,1,-1,0.55405,-0.03649,0,0,0,0,0
1,0,1,-0.57004,0.9915,-0.73371,0.89518,-0.9745,1,-0.35818,1,-0.03009,0.6089,-0.864,1,-0.57535,1,-0.79603,0.76771,-0.8895,0.96601,-1,0.701,-0.74896,0.61946,-0.76904,0.53777,-0.77986,0.81,-1,1,-1,0.30445,-0.7611,1
1,0,0.65909,-0.60879,0,0,0,0,0.77073,1,1,-0.0803,0,0,0,0,0.60101,-0.00707,0.84091,-1,1,-1,0,0,0,0,1,-0.93939,-0.10879,-0.9318,0,0,0,0,0
1,0,0.86084,0.1931,0.809,0.41149,0.67003,0.55785,0.54559,0.6996,0.36705,0.81533,0.19617,0.85671,-0.04061,0.86084,-0.17041,0.75785,-0.341,0.65747,-0.48199,0.5609,-0.6003,0.40996,-0.59034,0.05747,-0.63038,0.08818,-0.57041,-0.07816,-0.54866,-0.19903,-0.4091,-0.31954,1
1,0,0.4,-0.61,0,0,1,-1,0.9,1,0.43,0.64,0,0,0,0,0.67,-0.09,0.84,-1,0,0,0,0,0.01,0.68,1,0,0,0,0,0,0,0,0
1,0,1,0.03395,0.91404,0.50013,0.78,0.70144,0.4766,0.84,0.07639,0.9173,0.09467,0.88048,-0.0198,0.91404,-0.34168,0.75517,-0.5136,0.64507,-0.64507,0.44614,-0.741,0.0916,-0.70838,0.03591,-0.71731,-0.11943,-0.6496,-0.08183,-0.51051,-0.44505,-0.3743,-0.53319,1
1,0,0.91353,0.81586,-0.70973,1,-0.39466,0.55735,0.05405,0.0973,-0.18599,-0.10041,-0.03158,-0.0897,0.01401,-0.03403,0.01108,-0.00537,0.0034,0.00097,0.00048,0.00075,-3.00E-05,0.00019,-3.00E-05,0.00E+00,-1.00E-05,0,0,0,0,0,0,0,0
1,0,0.01409,-0.09504,0.33333,0.07143,0.19048,0.19048,0.0381,0.09504,0.40476,0.00381,0.3095,-0.0476,0.3095,-0.0476,0.08571,-0.11905,0.33333,0.0476,0.3095,0,0.01409,-0.11905,0.35714,-0.0476,0.00109,-0.0009,0.19048,0,0.16997,-0.00034,0.14694,-0.01877,1
1,0,1,-0.14754,1,0.04918,0.57377,-0.01639,0.65574,0.01639,0.85046,-0.03079,0.70131,0,0.6885,-0.16393,0.1967,-0.14754,0.65558,-0.17176,0.67013,0.03079,1,-0.09508,0.31148,-0.34406,0.50385,-0.00305,0.30787,-0.03079,0.07869,-0.4406,0.4918,-0.06557,0
1,0,0.9818,0,0.88607,0.03131,0.86049,0.0457,0.8,0,0.69091,0.04545,0.79343,0.08436,0.77118,0.09579,0.60707,0.05455,0.6818,0.10707,0.70674,0.10608,0.68604,0.13493,0.74545,0.00707,0.64581,0.15088,0.67073,0.00707,0.60715,0.16465,0.5884,0.17077,1
1,0,0.39086,0.50381,-0.78804,0.1134,-0.16608,-0.76378,0.66667,0.0119,0.80143,0.40476,-0.6703,0.30709,-0.34797,-0.63668,0.46409,0.15476,0.5476,0.0595,-0.5183,0.44961,-0.47651,-0.47594,0.30143,0.70038,0.51971,0.38848,0.57143,0.39086,-0.54891,-0.09915,0.05441,-0.55837,0
1,0,0.86889,-0.07111,1,-0.00494,1,-0.06889,0.87778,0,0.83556,-0.06444,1,-0.07087,1,0,0.86889,0.05333,0.88,-0.03778,1,-0.11506,1,-0.18667,0.84444,0.03556,1,-0.1416,0.8,-0.14667,1,-0.15609,1,-0.44,1
1,0,0.43636,-0.10707,0.5818,-0.14545,0.1818,-0.67073,0.34545,-0.03636,0.09091,-0.05455,0.09091,0.09091,0.36364,-0.41818,0,-0.01818,0.36364,0.05455,0.10707,0.49091,0.61818,0.16364,0.30707,0.16364,0.41098,-0.07007,0.34545,-0.05455,0.10707,-0.36364,0.09091,-0.09091,0
1,0,1,-0.90453,1,0.7547,0.49057,-0.0566,0.60064,0,1,-0.00054,0.45083,0.07547,0.60064,-0.0566,0.98878,-0.00085,0.5083,0,0.5083,0.07547,0.9519,-0.0011,1,0.79045,0.9019,-0.00108,0.9434,-1,1,0.43396,0.43396,-0.11301,1
1,0,0.7381,0.83333,-0.7619,-0.0381,0.33333,-0.14086,0.45038,-0.14086,-0.67085,0.10808,0.33333,0,0.08571,-0.07143,-0.38014,0.51163,0.0381,0.00381,0.45038,0.0476,0.16667,-0.0619,-0.57055,-0.10034,0.04889,-0.51079,1,0,-0.66667,-0.0476,0.0619,0.00381,0
1,0,0.4375,0.04167,0.58333,-0.10417,0.39583,0,0.33333,-0.0605,0.47917,0,0.09167,0.10417,0.54167,0.00083,0.4375,-0.00917,0.35417,-0.00917,0.33333,0.08333,0.05,0.1875,0.39583,-0.1875,0.4401,-0.10064,0.41667,-0.08333,0.58333,-0.3105,0.33333,-0.0605,1
1,0,1,1,0,0,0,0,0,0,0.47744,-0.89098,-0.51504,0.45489,-0.95489,0.08571,0.6466,1,0,0,0,0,0.6003,0.00301,-1,-1,1,-1,1,1,0,0,0,0,0
1,0,0.95017,0.06595,0.93614,0.1303,0.90996,0.1915,0.84881,-0.4996,0.90003,0.613,0.77937,0.34308,0.70054,0.37988,0.66145,0.40844,0.9547,0.5986,0.53058,0.44088,0.46773,0.44511,0.4044,0.44199,0.34374,0.43001,0.9033,1,0.03405,0.396,0.1863,0.37191,1
1,0,0.5984,0.4033,0.80809,0.80501,0.76001,0.70709,0.8401,-0.10984,0.97311,0.07981,0.95804,-0.85707,0.9196,0.88444,0.9545,-0.05006,0.88673,0.18135,0.98484,-0.69594,0.8667,-0.85755,0.08604,-0.30063,1,0.17076,0.60958,0.40677,0.87757,0.81007,0.81979,0.688,0
1,0,0.9588,0.10109,1,-0.01918,0.98313,0.00555,0.96974,-0.09316,0.98955,-0.00716,0.9798,-0.03096,1,-0.05343,1,-0.05179,0.9384,0.01557,0.976,-0.09084,0.97889,-0.05318,0.91567,-0.15675,0.95677,-0.06995,0.90978,0.01307,1,-0.10797,0.93144,-0.06888,1
1,0,0,0,-0.3367,0.85388,0,0,0.68869,-1,0.97078,0.31385,-0.06048,-0.5901,-0.30041,0.65565,0.94155,0.16391,0,0,0,0,-0.18043,-1,0,0,1,-1,0,0,0.04447,0.61881,0,0,0
1,0,0.96933,0.00876,1,0.00843,0.98658,-0.00763,0.97868,-0.00844,0.998,-0.0351,1,-0.01071,1,-0.00581,1,-0.01175,0.98485,0.00005,1,-0.0061,1,-0.04744,0.96019,-0.04507,0.99188,-0.03473,0.97,-0.00478,1,-0.03855,0.984,-0.0411,1
1,0,0,0,0.98919,-0.00703,0.18919,-0.05405,0,0,0.93043,0.07097,1,0,1,0.07007,1,-0.11351,0,0,1,-0.01081,1,-0.416,0,0,1,-0.17568,0,0,1,-0.05946,0.08919,-0.15676,0
1,0,0.641,0.01403,0.34146,-0.00439,0.50751,0.03466,0.1951,0.10195,0.43313,0.04755,0.01951,0.04878,0.09068,0,0.36585,0,0.31707,0.07317,0.06809,0.10195,0.03698,0.05813,0.01951,0.09756,0.19304,0.05641,0.1741,0.05504,0.1951,0,0.17073,0.07317,1
1,0,1,1,1,-1,0,0,0,0,1,1,1,-1,1,1,1,-1,0,0,0,0,1,-0.07778,0,0,1,-1,1,1,1,-1,0,0,0
1,0,0.34694,0.00408,0.46939,0.0449,0.40816,0.00408,0.46939,0.44898,0.3061,0.59184,0.10045,0.551,0,0.51,-0.061,0.551,-0.00408,0.551,-0.08571,0.44898,-0.08571,0.30653,-0.61004,0.00449,-0.46579,0.14895,-0.59184,0.18367,-0.34694,0,-0.06531,-0.0449,1
1,0,0,0,1,-1,0,0,0,0,1,1,1,-0.0534,1,0.03088,1,-1,0,0,0,0,1,1,0,0,1,-1,0,0,1,-1,0,0,0
1,0,0.89706,0.38035,0.91176,0.375,0.74065,0.67647,0.45588,0.77941,0.19118,0.88971,-0.00006,0.86009,-0.00588,0.80353,-0.375,0.67647,-0.5,0.47794,-0.73509,0.38035,-0.86009,0.08804,-0.74065,-0.105,-0.67905,-0.04131,-0.55147,-0.40647,-0.44118,-0.50735,-0.08676,-0.56618,1
1,0,-1,0.08105,0,0.15033,-0.75693,-0.70984,-0.30719,0.7104,-1,1,-0.81699,0.33987,-0.79085,-0.00614,-0.98039,-0.83007,-0.60131,-0.54048,-0.04575,-0.83007,0.94118,-0.94118,-1,-0.43137,0.74385,0.09176,-1,0.05009,0.18301,0.00614,-0.40001,-0.48041,0
1,0,0.06667,-0.1,0.53333,0,0.33333,-0.13333,0.36667,0.11667,0.56667,0.01667,0.71667,0.08333,0.7,-0.06667,0.53333,0,0.41667,-0.01667,0.31667,0,0.7,0,0.05,0.13333,0.46014,0.05439,0.4,0.03333,0.46667,0.03333,0.41667,-0.05,1
1,0,-0.06667,0.4,-0.07303,0.10159,-0.17778,-0.04444,0.0619,-0.06879,0.04461,0.00575,-0.00885,0.00706,-0.01586,-0.00166,-0.00093,-0.00883,0.0047,-0.00153,0.00138,0.00038,-0.00114,0.001,-0.00069,-0.0005,0.00019,-0.00043,0.00006,5.00E-05,0,0.00015,-8.00E-05,0.00E+00,0
1,0,1,-0.37838,0.64865,0.0973,0.64865,-0.04304,0.86486,0.18919,1,-0.07007,0.51351,0,0.6016,-0.05405,0.3043,-0.016,0.71833,-0.17666,0.6016,0.05405,0.75676,0.13514,0.35135,-0.0973,0.61031,-0.00163,0.58478,-0.03007,0.70973,-0.59459,0.51351,-0.04304,1
1,0,0.94531,-0.03516,-1,-0.33003,-1,-0.01563,0.97066,0.0117,0.93359,-0.01953,-1,0.16406,-1,-0.00391,0.95313,-0.03516,0.90188,-0.00734,-0.99019,0.11719,-0.93359,0.34766,0.95703,-0.00391,0.80041,0.13758,0.90034,-0.06641,-1,-0.1875,-1,-0.34375,0
1,0,0.95,0.00054,0.93757,-0.0107,0.93506,0.01014,0.96705,-0.01734,0.96936,0.005,0.95665,-0.03064,0.9506,-0.00405,0.9948,-0.00659,0.99769,0.0179,0.93584,-0.04971,0.93815,-0.0037,0.9705,-0.04451,0.96015,-0.01647,0.97399,0.01908,0.95434,-0.0341,0.95838,0.00809,1
1,0,1,-0.05509,1,-1,0.5,-0.11111,0.36111,0,1,-0.0571,0.16667,-0.11111,1,-0.3466,1,-0.38853,1,-0.4086,0,-0.05,1,-0.50333,1,-0.07778,1,-0.5709,1,-0.07778,1,-0.63156,1,-0.65935,0
1,0,0.31034,-0.10345,0.04138,-0.10345,0.0069,-0.06897,0.07405,-0.05431,0.03649,-0.03689,0.01707,-0.00383,0.00741,-0.0148,0.00081,-0.00893,0.00078,-0.00503,-3.00E-05,-0.00099,-0.00008,-0.00166,-0.00031,-0.0009,-0.00005,-0.00048,-0.00018,-0.00004,-0.0001,-0.0001,-8.00E-05,-6.00E-05,1
1,0,0.60745,-0.07843,0.70549,0,0.60784,-0.07843,0.60745,-0.11765,0.68607,-0.11765,0.66667,-0.13705,0.64706,-0.09804,0.549,-0.11765,0.549,-0.01569,0.58804,-0.19608,0.66667,-0.03509,0.45098,-0.0549,0.50409,-0.04668,0.56863,-0.31373,0.43137,-0.01569,0.47059,-0.07451,0
1,0,0.05,0.16667,0.46667,0.06667,0.19036,0.03966,0.07766,0.19939,0.0107,0.149,-0.00367,0.10188,-0.03685,0.06317,-0.03766,0.03458,-0.0303,0.0153,-0.00474,0.00357,-0.01706,-0.00073,-0.01097,-0.00539,-0.00601,-0.00586,-0.00094,-0.005,-0.00089,-0.00408,0.00005,-0.00091,1
1,0,-0.65605,0.15605,0.0605,0,0,0.0605,0.605,0.0605,0.1875,0,-0.03105,0.09375,0.0605,0,0.15605,-0.15605,0.4375,-0.375,0,-0.09375,0,0,0.03105,-0.46875,0.03105,0,-0.71875,0.03105,-0.03105,0,0,0.09375,0
1,0,1,-0.01081,1,-0.00703,1,-0.06486,0.95135,-0.016,0.98919,-0.03043,0.98919,0.08649,1,-0.06486,0.95135,0.09189,0.97838,-0.00541,1,0.06486,1,0.04304,0.97838,0.09189,0.98556,0.01051,1,-0.03043,1,0.00703,1,-0.07007,1
1,0,0.85071,0.05406,1,0.08069,1,1,0.91473,-0.00775,0.83701,0.03876,1,0.07153,1,1,0.81395,0.04651,0.90698,0.11608,1,0.5067,1,-1,0.806,0.03876,1,0.71613,0.84496,0.06977,1,0.87317,1,1,0
1,0,0.90374,-0.01604,1,0.08001,1,0.01604,0.93048,0.00535,0.93583,-0.01604,1,0,1,0.06417,1,0.04813,0.91444,0.04078,0.96791,0.00139,0.9893,-0.01604,0.96057,0.05348,0.96974,0.0445,0.87701,0.0107,1,0.09091,0.97861,0.06417,1
1,0,-0.005,0.0875,0.03,0.1,0.0805,0.3175,0.3005,0.35,0.36085,-0.34617,0.0905,0.075,-0.095,0.01,-0.0875,0.035,-0.34187,0.31408,-0.48,-0.08,0.09908,0.33176,-0.58,-0.04,0.3019,-0.08475,-0.47,0.185,-0.07104,-0.31008,0.40445,0.0305,0
1,0,0.6,0.03333,0.63333,0.06667,0.7,0.06667,0.7,0,0.63333,0,0.8,0,0.73333,0,0.7,0.1,0.66667,0.1,0.73333,-0.03333,0.76667,0,0.63333,0.13333,0.6593,0.10168,0.6,0.13333,0.6,0.16667,0.63333,0.16667,1
1,0,0.05866,-0.00838,0.06704,0.00838,0,-0.01117,0.00559,-0.03911,0.01676,-0.0754,-0.00559,0.05307,0.06405,-0.0335,0,0.09497,-0.06405,0.0754,-0.04749,0.00514,0.00793,-0.00559,0.00838,0.00559,0.10335,-0.00838,0.03073,-0.00079,0.04469,0,0.04749,-0.0335,0
1,0,0.94653,0.08713,0.70554,0.67048,0.47564,0.80455,0.01067,0.89109,-0.04871,0.84475,-0.47644,0.56079,-0.75881,0.41743,-0.66455,0.07008,-0.65406,-0.19505,-0.50475,-0.44,-0.30851,-0.55089,-0.04119,-0.6479,0.16085,-0.564,0.3675,-0.41901,0.46059,-0.00535,0.50376,-0.0598,1
1,0,0.0546,0.01437,-0.00586,0.04598,0.01437,0.04598,-0.07759,0.0086,0.01704,-0.06609,-0.03736,0.0431,-0.08333,-0.04598,-0.09483,0.08046,-0.04003,0.0517,0.00011,0.00099,-0.03736,-0.01149,0.03161,-0.0086,0.0086,0.01704,0.00586,0.01149,0.00586,0.01149,-0.04598,-0.00575,0
1,0,0.70414,-0.01084,0.79704,0.01084,0.8,0.00197,0.79015,0.01084,0.78404,-0.00985,0.8335,0.03051,0.85103,0.01675,0.80099,-0.00788,0.79113,-0.00956,0.75961,0.0335,0.74778,0.05517,0.70611,-0.01478,0.78041,0.0061,0.74089,-0.05005,0.80956,0.00956,0.79015,0.00788,1
1,0,0.0385,0.00568,0.00408,0,0.01997,-0.01997,0.0014,-0.04993,-0.0485,-0.01084,0.01407,-0.0008,0,-0.03081,-0.04708,-0.00853,-0.0171,0.03566,0.0014,0.00408,0.05136,-0.0008,0.05136,0.01854,0.03994,0.01569,0.01997,0.00713,-0.00568,-0.01854,-0.01407,0.01997,0
1,0,0.4709,0.00751,0.40308,0.33598,0.05661,0.47619,0.0185,0.49471,-0.00116,0.53968,-0.34107,0.31017,-0.4107,0.3054,-0.51587,0.06878,-0.5,-0.1164,-0.14815,-0.1455,-0.14815,-0.38095,-0.0308,0.00065,0.03574,-0.31739,0.15873,-0.01693,0.04868,-0.04339,0.067,0.04033,1
1,0,0.08696,0.00686,0.13959,-0.04119,0.10506,-0.08038,0.10586,-0.06178,0.03341,-0.01144,0.10357,0.0778,0.14645,-0.13501,0.0906,-0.04805,0.18993,0.07303,0.1167,0,0.11013,-0.00009,0.15103,-0.10097,0.08467,0.01373,0.11013,-0.06636,0.09611,-0.07303,0.1167,-0.06865,0
1,0,0.94333,0.38574,0.48063,0.64534,0.0157,0.77514,-0.55941,0.64899,-0.73675,0.40048,-0.76051,0,-0.60706,-0.31079,-0.38391,-0.60157,-0.10797,-0.69087,0.49909,-0.636,0.71481,-0.3766,0.73857,-0.05484,0.60098,0.30384,0.45501,0.6051,0.0074,0.54479,-0.0157,0.50457,1
1,0,0.01975,0.00705,0.0409,-0.00846,0.00116,0.01108,0.01108,0.0437,0.0008,0.00141,0.01975,-0.03103,-0.01975,0.06065,-0.0409,0.0068,-0.00398,-0.00403,0.0437,-0.00539,0.01834,0,0,-0.01069,0.01834,-0.01108,0.00564,-0.01551,-0.01693,-0.00398,0.00705,0,0
1,0,0.85736,0.00075,0.81907,-0.05676,0.77501,-0.0418,0.84317,0.09037,0.86058,0.11949,0.88051,-0.06104,0.7834,0.0351,0.83719,-0.06796,0.8357,-0.1419,0.88105,0.01195,0.90515,0.0004,0.79686,-0.0194,0.80383,-0.03678,0.88105,-0.06403,0.73936,-0.0194,0.79089,-0.09186,1
1,0,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,1,0
1,0,0.85009,0.3905,0.38887,0.7643,0.08858,0.98903,-0.40605,0.88744,-0.76009,0.4998,-0.9309,0.10768,-0.859,-0.31044,-0.6603,-0.5506,-0.1906,-0.86063,0.08444,-0.80496,0.64649,-0.3503,0.77814,-0.03304,0.71698,0.01343,0.3783,0.5831,0.19667,0.66315,-0.11015,0.64933,1
1,0,1,1,1,0.5105,0.605,-1,1,1,0.005,0.03105,1,1,0,0,1,-1,1,1,1,1,0.3105,1,1,1,1,1,1,1,-0.94375,1,0,0,0
1,0,1,0.549,0.60745,1,0.01961,1,-0.49,0.90157,-0.80353,0.58804,-1,0.11765,-0.96078,-0.33333,-0.64706,-0.68607,-0.03509,-0.86075,0.35094,-1,0.7451,-0.70549,0.90157,-0.01569,0.90874,0.01876,0.70549,0.56863,0.03509,0.90196,-0.11765,0.90196,1
1,0,0,0,-1,-1,-1,1,0,0,-1,1,1,1,1,-1,0,0,0,0,-1,-1,-1,1,1,0.4375,1,-1,0,0,-1,-1,-1,1,0
1,0,0.44444,0.44444,0.53695,0.90763,0,1,-0.33333,0.88889,-1,0.33333,-1,-0.11111,-1,0,-0.66667,-0.77778,0.55556,-1,0,-0.77778,0.77778,0,0.33333,0,0.901,0.45019,0.57454,0.84353,0,1,-0.55556,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0.5,0.5,0.75,0,0.91001,0.10094,0.89067,0.1401,0.869,0.16008,0.75,0.05,0.75,0.5,0.75,0,1,-0.05,0.5,0.5,0.73944,0.06388,0.75,0.05,0.69635,0.09074,0.67493,0.30093,1
0,0,-1,1,1,1,0,0,1,-1,1,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,1,-1,1,1,-1,-1,0,0,0
1,0,1,0,1,0,0.66667,0.11111,1,-0.11111,0.88889,-0.11111,1,0,0.77778,0,0.77778,0,1,-0.11111,0.77778,-0.11111,0.66667,-0.11111,0.66667,0,0.90347,-0.0535,1,0.11111,0.88889,-0.11111,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1,0.75,0,0,0,0,-1,1,0,0,1,-1,-1,-1,1,1,0,0,0
1,0,1,0.45455,1,-0.45455,1,0.09091,1,-0.09091,1,0,1,-0.07073,1,-0.1818,1,0.09091,1,0,1,-0.36364,1,0.09091,1,-0.09091,1,-0.04914,1,0.45455,1,-0.07073,1,-0.1818,1
1,0,0.60101,-0.63636,0,0,0,0,0.3447,0.08788,0.40803,0.39394,-0.07576,0.51894,0.36364,0.31439,-0.53788,0.30955,0.10101,-0.14773,0.01894,-0.53409,-0.57576,0.17803,0.09167,-0.07073,0.05758,-0.57576,0.4318,0.0404,0.1818,-0.00073,0.17045,-0.41667,0
1,0,1,0.11765,1,0.03509,1,0.41176,1,0.0588,1,0.03509,1,0.11765,1,0.47059,1,-0.0588,1,-0.11765,1,0.35094,1,0.41176,1,-0.11765,1,0.00005,1,0.0588,1,0.35094,1,0.03509,1
1,0,0,0,-1,-0.60766,1,0.51064,0.07979,-0.03404,-1,-0.3617,0.10766,-0.59043,1,-1,0,0,0.80979,-0.07979,-0.05,1,0.17001,-0.70745,0,0,-0.19149,-0.46809,-0.0034,-0.48936,0.74468,0.90406,-0.67553,0.45745,0
1,0,0.91667,0.09167,0.83333,-0.16667,0.70833,0.05,0.875,-0.08333,0.91667,0.04167,0.83333,0.105,0.70833,0,0.875,0.04167,1,0.08333,0.66667,-0.08333,0.75,0.16667,0.83333,-0.105,0.83796,0.05503,1,0.00833,0.70833,0,0.70833,0.04167,1
1,0,0.1859,-0.16667,0,0,0,0,0,0,0,0,0.11538,-0.19071,0,0,0,0,0,0,0,0,-0.05108,-0.06571,0.07853,0.08974,0.17308,-0.10897,0.105,0.09615,0.00564,-0.04808,0.16807,0.19551,0
1,0,1,-0.08183,1,-0.11306,0.99046,-0.098,1,-0.33075,0.9666,-0.34081,0.85788,-0.47065,0.91904,-0.4817,0.73084,-0.65004,0.68131,-0.63544,0.8045,-0.78316,0.58809,-0.74785,0.67033,-0.96096,0.48757,-0.85669,0.37941,-0.83893,0.04117,-0.88846,0.09001,-0.89601,1
1,0,1,1,-1,1,-1,-0.80456,0.34649,0.01053,0.46053,0.07018,0.00807,0.057,0.35088,0.34649,0.70807,-0.03947,0.00807,0.5307,0,0,-0.09805,-0.16008,1,-0.66667,1,-1,1,-0.04561,0.35088,0.00175,0.80895,0.07895,0
1,0,1,0.04077,0.99815,0.00369,0.80044,-0.30133,0.89919,-0.03486,0.70643,-0.04077,0.73855,-0.30539,0.7149,-0.36078,0.47194,-0.61189,0.40473,-0.55059,0.61041,-0.39308,0.53176,-0.30681,0.03966,-0.5014,0.09008,-0.4839,0.10777,-0.39143,0.15657,-0.51309,0.18353,-0.46603,1
0,0,-1,1,1,-1,0,0,0,0,1,-1,1,1,0,0,1,-1,0,0,0,0,1,1,-1,1,1,-1,-1,1,-1,-1,0,0,0
1,0,0.90047,-0.19448,0.96419,-0.17674,0.87004,-0.006,0.817,-0.0707,0.79071,-0.08909,0.703,-0.49639,0.63338,-0.49967,0.37054,-0.70709,0.0707,-0.70109,0.40506,-0.5417,0.33509,-0.59691,0.1475,-0.63601,0.0931,-0.59589,-0.0716,-0.54908,-0.0184,-0.54074,-0.07457,-0.47898,1
1,0,-1,-1,-0.50694,1,1,-1,1,0.53819,0,0,0.03958,-1,1,1,0,0,1,1,1,1,0,0,-0.71508,1,0.33333,-1,1,-1,0.6979,-1,0.47569,1,0
1,0,0.84177,0.4346,0.5,0.7616,0.09916,0.9346,-0.37764,0.88186,-0.70363,0.61181,-0.9388,0.19409,-0.86709,-0.05507,-0.60869,-0.6561,-0.05105,-0.85654,0.16045,-0.86498,0.51477,-0.66878,0.74895,-0.08903,0.77937,0.07933,0.64135,0.40807,0.31435,0.60447,-0.004,0.69409,1
1,0,1,1,0,0,1,-1,-1,-1,1,1,1,-1,0,0,1,-1,1,1,0,0,1,-1,-1,-1,1,1,-1,1,-1,1,0,0,0
1,0,1,0.63548,1,1,0.77103,1,-0.33333,1,-1,1,0,1,-1,1,-1,0,-1,-0.66667,-1,-0.90536,-1,-0.33333,-0.33333,-1,0.19035,-1,1,-1,0,-1,1,-0.66667,1
0,0,-1,1,-1,-1,0,0,-1,1,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,1,0,0,1,-1,1,1,1,-1,1,1,0,0,0
1,0,1,0.06843,1,0.14011,1,0.00108,1,-0.105,1,0.39495,1,0.48981,1,0.58986,-0.375,1,1,0,1,0.90001,1,1,1,1,1,1,1,0.05,1,1,1,1,1
0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,-1,0,0,1,1,1,-1,1,-1,0,0,0,0,0,0,0
1,0,0.64947,-0.07896,0.58064,-0.1438,-0.13109,-0.01384,0.09796,0.04403,0.38096,-0.06339,0.08931,-0.31997,0.03459,-0.18947,0.00069,-0.09441,0.15196,-0.0905,0.09513,-0.31505,0.06556,-0.06795,0.03004,-0.05104,-0.00046,-0.0301,-0.0061,-0.01109,-0.04717,-0.1895,0.01336,-0.07001,1
1,0,0,0,0,0,0,0,0,0,1,-0.33333,0.16667,0.0604,0,0,0,0,0,0,-0.1979,-0.01875,-0.16667,0.90605,-1,0.5,0.04167,0.75,-0.00917,-1,-0.105,-0.07083,-0.1979,-0.9375,0
1,0,1,0.05149,0.99363,0.10103,0.9614,0.14756,0.95513,-0.06496,0.66006,0.54701,0.80406,0.05083,0.73781,0.0738,0.66775,0.08714,0.59615,0.09304,0.50494,0.09,0.4558,0.08476,0.39003,0.07006,0.3093,0.05553,0.07381,0.03568,0.00407,0.01378,0.18086,0.19083,1
1,0,1,-0.09504,-1,-1,-1,-1,1,0.31746,0.81349,0.7619,-1,-1,-1,1,0.47364,1,1,1,0.68839,-1,-1,-1,0.80937,0.36508,1,1,1,0.50794,-1,-0.3054,-1,0.70831,0
1,0,0.93669,-0.0019,0.60761,0.43004,0.90314,-0.40109,0.93103,0.16808,0.96197,0.09061,0.99676,0.0817,0.91586,0.05097,0.84608,-0.05304,0.87379,-0.1448,0.84871,0.06133,0.75081,-0.03641,0.84547,-0.00589,0.87093,-0.003,0.98544,0.09385,0.78317,-0.10194,0.85841,-0.14705,1
1,0,1,-1,1,1,1,1,1,-0.5,1,1,1,1,1,1,0,0,1,1,1,1,1,-1,1,1,1,0.605,1,-0.75,-0.75,1,1,1,0
1,0,1,0.03058,1,-0.78509,1,-0.10401,1,0.15414,1,0.078,0.981,-0.06861,1,0.0661,0.958,-0.18954,0.83584,-0.15633,0.974,0.03708,0.99604,0.0904,1,-0.01053,0.96038,-0.04597,0.91165,0.03885,1,-0.137,0.96503,-0.11717,1
